Particle_Size,Time,Penetration_Depth
50,103.2,0.3535353535353536
50,103.4,0.3535353535353536
50,103.60000000000001,0.3535353535353536
50,103.80000000000001,0.3535353535353536
50,104.0,0.3535353535353536
50,104.2,0.3585858585858586
50,104.4,0.3585858585858586
50,104.60000000000001,0.3585858585858586
50,104.80000000000001,0.3585858585858586
50,105.0,0.3585858585858586
50,105.2,0.3585858585858586
50,105.4,0.3585858585858586
50,105.60000000000001,0.3585858585858586
50,105.80000000000001,0.3585858585858586
50,106.0,0.3585858585858586
50,106.2,0.3585858585858586
50,106.4,0.3585858585858586
50,106.60000000000001,0.3585858585858586
50,106.80000000000001,0.3585858585858586
50,107.0,0.3585858585858586
50,107.2,0.36363636363636365
50,107.4,0.36363636363636365
50,107.60000000000001,0.36363636363636365
50,107.80000000000001,0.36363636363636365
50,108.0,0.36363636363636365
50,108.2,0.36363636363636365
50,108.4,0.36363636363636365
50,108.60000000000001,0.36363636363636365
50,108.80000000000001,0.36363636363636365
50,109.0,0.36363636363636365
50,109.2,0.36363636363636365
50,109.4,0.36363636363636365
50,109.60000000000001,0.36363636363636365
50,109.80000000000001,0.36363636363636365
50,110.0,0.36363636363636365
50,110.2,0.36868686868686873
50,110.4,0.36868686868686873
50,110.60000000000001,0.36868686868686873
50,110.80000000000001,0.36868686868686873
50,111.0,0.36868686868686873
50,111.2,0.36868686868686873
50,111.4,0.36868686868686873
50,111.60000000000001,0.36868686868686873
50,111.80000000000001,0.36868686868686873
50,112.0,0.36868686868686873
50,112.2,0.36868686868686873
50,112.4,0.36868686868686873
50,112.60000000000001,0.36868686868686873
50,112.80000000000001,0.36868686868686873
50,113.0,0.36868686868686873
50,113.2,0.36868686868686873
50,113.4,0.37373737373737376
50,113.60000000000001,0.37373737373737376
50,113.80000000000001,0.37373737373737376
50,114.0,0.37373737373737376
50,114.2,0.37373737373737376
50,114.4,0.37373737373737376
50,114.60000000000001,0.37373737373737376
50,114.80000000000001,0.37373737373737376
50,115.0,0.37373737373737376
50,115.2,0.37373737373737376
50,115.4,0.37373737373737376
50,115.60000000000001,0.37373737373737376
50,115.80000000000001,0.37373737373737376
50,116.0,0.37373737373737376
50,116.2,0.37373737373737376
50,116.4,0.37373737373737376
50,116.60000000000001,0.37878787878787884
50,116.80000000000001,0.37878787878787884
50,117.0,0.37878787878787884
50,117.2,0.37878787878787884
50,117.4,0.37878787878787884
50,117.60000000000001,0.37878787878787884
50,117.80000000000001,0.37878787878787884
50,118.0,0.37878787878787884
50,118.2,0.37878787878787884
50,118.4,0.37878787878787884
50,118.60000000000001,0.37878787878787884
50,118.80000000000001,0.37878787878787884
50,119.0,0.37878787878787884
50,119.2,0.37878787878787884
50,119.4,0.37878787878787884
50,119.60000000000001,0.37878787878787884
50,119.80000000000001,0.37878787878787884
100,0.0,0.005050505050505051
100,0.2,0.010101010101010102
100,0.4,0.010101010101010102
100,0.6000000000000001,0.015151515151515152
100,0.8,0.015151515151515152
100,1.0,0.015151515151515152
100,1.2000000000000002,0.020202020202020204
100,1.4000000000000001,0.020202020202020204
100,1.6,0.020202020202020204
100,1.8,0.025252525252525256
100,2.0,0.025252525252525256
100,2.2,0.025252525252525256
100,2.4000000000000004,0.030303030303030304
100,2.6,0.030303030303030304
100,2.8000000000000003,0.030303030303030304
100,3.0,0.030303030303030304
100,3.2,0.03535353535353536
100,3.4000000000000004,0.03535353535353536
100,3.6,0.03535353535353536
100,3.8000000000000003,0.04040404040404041
100,4.0,0.04040404040404041
100,4.2,0.04040404040404041
100,4.4,0.04040404040404041
100,4.6000000000000005,0.045454545454545456
100,4.800000000000001,0.045454545454545456
100,5.0,0.045454545454545456
100,5.2,0.045454545454545456
100,5.4,0.045454545454545456
100,5.6000000000000005,0.05050505050505051
100,5.800000000000001,0.05050505050505051
100,6.0,0.05050505050505051
100,6.2,0.05050505050505051
100,6.4,0.05555555555555556
100,6.6000000000000005,0.05555555555555556
100,6.800000000000001,0.05555555555555556
100,7.0,0.05555555555555556
100,7.2,0.05555555555555556
100,7.4,0.06060606060606061
100,7.6000000000000005,0.06060606060606061
