ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,Diffusion,PenetrationDepth,MaxConcentration,DrugCoverage,DeliveryTime
129.7961202670549,24.973676920095176,8.069336210603763e-07,0.09546726451690854,0.07533622726005272,3.49874376817838e-06,0.16666666666666669,0.8828892444230024,34.0,52.0
142.4117880738817,19.30362158487142,1.0708125319748951e-06,0.05024093645623537,0.05542619332182966,3.1888046141411808e-06,0.26262626262626265,0.9343599578389029,53.0,38.0
85.92823857700736,24.164054081751033,9.448871499377871e-07,0.057993627599365466,0.05486157636000062,5.28491418465552e-06,0.2575757575757576,0.9319573893075107,52.0,36.0
127.86928020335934,20.845042524372285,9.884326887551345e-07,0.030566518858651102,0.04009050180321964,3.5514657327848108e-06,0.3080808080808081,0.951343422618976,62.0,38.0
154.54609427899277,21.200608309872614,1.1929760365572576e-06,0.05296127087064553,0.08980064748350063,2.938433151848459e-06,0.29292929292929293,0.9438514078296806,59.0,30.0
44.24805833167093,24.01965580964916,9.905598851451774e-07,0.04068728612844766,0.07499451985716125,1.0263125299512795e-05,0.32323232323232326,0.9541849890518935,65.0,30.0
136.91657744944155,23.73602133108568,1.0887804972723795e-06,0.06585763972745012,0.041294475524263685,3.316788772972225e-06,0.2575757575757576,0.9258063653269766,52.0,34.0
62.57650161988722,21.951219793539664,9.750139969523926e-07,0.0844810593245634,0.036846505947467224,7.2570910032108045e-06,0.19191919191919193,0.8905149761954054,39.0,46.0
65.00783120654141,15.563567623702893,9.050303394189165e-07,0.06316506300329154,0.012379028721836716,6.985671702771615e-06,0.16161616161616163,0.685897778123113,33.0,94.0
138.23395530432413,23.962681505756994,9.947499832245975e-07,0.05877252659725744,0.09321455400714804,3.2851795777551937e-06,0.2676767676767677,0.9347172359430985,54.0,32.0
142.76356571011868,19.683010395829868,1.1322526108267958e-06,0.06159189184519075,0.06417150957200472,3.180947216183904e-06,0.2474747474747475,0.9270608773104306,50.0,36.0
195.08588261666745,20.06999880937563,8.96727451151625e-07,0.020541178407703115,0.044264042902091016,2.327812555306302e-06,0.30303030303030304,0.9633961633334812,61.0,42.0
47.387286618621516,21.608161696426986,8.484659931654505e-07,0.08383251777316474,0.09222713273183102,9.583232113982985e-06,0.1767676767676768,0.8904993611563053,36.0,46.0
196.63035387897244,15.047274640852432,8.940931695869985e-07,0.06791987368251319,0.09343089248392712,2.309528299977563e-06,0.16161616161616163,0.8763661451208049,33.0,76.0
94.26260311813839,15.178680449327357,8.625335585360293e-07,0.035462306137893085,0.01641800803228956,4.817640844789122e-06,0.21212121212121213,0.7960136802756247,43.0,66.0
67.49809221197046,19.3926465866752,9.513530968441986e-07,0.042183772935721495,0.05855827202527907,6.727943739386953e-06,0.2676767676767677,0.9390700043236867,54.0,40.0
124.70826592387674,20.18928644114947,1.1735220834323074e-06,0.09887655709498447,0.03090966559501452,3.641485699073802e-06,0.18181818181818182,0.8723881404508926,37.0,50.0
39.396948954326525,22.169950352452943,9.05243953869739e-07,0.08954719683879095,0.02488026468440458,1.152686639375455e-05,0.1767676767676768,0.8468509903829698,36.0,56.0
130.79258776618036,19.96209328776287,9.601479833881992e-07,0.053138704737905426,0.006301381569387509,3.4720879422458723e-06,0.196969696969697,0.48834850633626514,40.0,64.0
113.93559704830054,19.010627183701267,1.0823963511294855e-06,0.04467252359265353,0.0989964633375683,3.985790031236454e-06,0.2828282828282829,0.9422017628127559,56.99999999999999,36.0
88.02568001790623,15.39066640781377,9.015395959457301e-07,0.04645454621345971,0.07705194400714263,5.158987318538317e-06,0.21717171717171718,0.9152104581645422,44.0,54.0
