ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,PredictedPenetration,PredictedMaxConc,PredictedCoverage,DeliveryTime
180.0,20.0,1e-06,0.02,0.005,0.2809138,0.4657594,56.640305,47.98719
180.0,20.0,1e-06,0.02,0.0525,0.32817906,0.97158146,65.799065,35.678486
180.0,20.0,1e-06,0.02,0.1,0.3307135,0.973536,66.21852,34.30718
180.0,20.0,1.2e-06,0.02,0.005,0.29597786,0.46704167,59.2515,42.770035
180.0,20.0,1.2e-06,0.02,0.0525,0.34745893,0.971716,69.69562,31.992075
180.0,20.0,1.2e-06,0.02,0.1,0.35029155,0.9750643,70.35095,30.16843
180.0,20.0,8e-07,0.04,0.005,0.21921566,0.4415627,44.575882,65.387085
180.0,20.0,8e-07,0.04,0.0525,0.2456413,0.93377906,49.69087,45.786537
180.0,20.0,8e-07,0.04,0.1,0.24911986,0.93371266,50.170937,44.21149
180.0,20.0,1e-06,0.04,0.005,0.24836524,0.45047176,50.13398,52.178974
180.0,20.0,1e-06,0.04,0.0525,0.27985877,0.9479686,56.347126,36.875774
180.0,20.0,1e-06,0.04,0.1,0.285043,0.94828963,57.299156,35.14432
180.0,20.0,1.2e-06,0.04,0.005,0.26094335,0.45175403,52.657497,46.55499
180.0,20.0,1.2e-06,0.04,0.0525,0.30050996,0.9509966,60.498512,32.590897
180.0,20.0,1.2e-06,0.04,0.1,0.30471316,0.9532185,61.328194,30.395771
180.0,20.0,8e-07,0.06,0.005,0.18665428,0.43697232,38.407806,87.90492
180.0,20.0,8e-07,0.06,0.0525,0.20981032,0.9067508,42.642838,50.97677
180.0,20.0,8e-07,0.06,0.1,0.21074362,0.9066844,42.806423,47.239147
180.0,20.0,1e-06,0.06,0.005,0.20791906,0.44137996,42.47863,62.055702
180.0,20.0,1e-06,0.06,0.0525,0.23440817,0.92190707,47.389103,40.790043
180.0,20.0,1e-06,0.06,0.1,0.23525803,0.9222281,47.56524,38.49493
180.0,20.0,1.2e-06,0.06,0.005,0.23498528,0.44153777,47.4601,56.164333
180.0,20.0,1.2e-06,0.06,0.0525,0.2516175,0.92606866,50.583866,36.005238
180.0,20.0,1.2e-06,0.06,0.1,0.2519744,0.92897826,50.752983,34.19121
180.0,20.0,8e-07,0.08,0.005,0.15738113,0.4215067,31.91509,107.37999
180.0,20.0,8e-07,0.08,0.0525,0.17146221,0.8815712,34.637135,56.800014
180.0,20.0,8e-07,0.08,0.1,0.17129777,0.8815904,34.784718,52.446587
180.0,20.0,1e-06,0.08,0.005,0.17456765,0.42410326,35.276016,86.74792
180.0,20.0,1e-06,0.08,0.0525,0.1957424,0.90166414,39.492958,42.40664
180.0,20.0,1e-06,0.08,0.1,0.19538502,0.9026723,39.49989,39.65192
180.0,20.0,1.2e-06,0.08,0.005,0.19572207,0.4239824,39.113365,81.8856
180.0,20.0,1.2e-06,0.08,0.0525,0.21911483,0.9098212,43.931698,39.130585
180.0,20.0,1.2e-06,0.08,0.1,0.21869245,0.91470987,44.206116,35.67426
180.0,20.0,8e-07,0.1,0.005,0.12877016,0.42237052,26.471685,117.33128
180.0,20.0,8e-07,0.1,0.0525,0.1471951,0.8568381,29.850431,93.00622
180.0,20.0,8e-07,0.1,0.1,0.16189541,0.85669667,32.77194,71.55902
180.0,20.0,1e-06,0.1,0.005,0.13950104,0.42482373,28.50391,116.063385
180.0,20.0,1e-06,0.1,0.0525,0.15978202,0.87492675,32.363274,75.95475
180.0,20.0,1e-06,0.1,0.1,0.17270316,0.87526417,34.836555,55.359432
180.0,20.0,1.2e-06,0.1,0.005,0.16056731,0.4256616,32.535824,114.80757
180.0,20.0,1.2e-06,0.1,0.0525,0.18213195,0.88789815,36.81757,47.77635
180.0,20.0,1.2e-06,0.1,0.1,0.18719947,0.8905763,38.016193,43.881172
180.0,22.5,8e-07,0.02,0.005,0.26856852,0.46081087,54.06652,56.136578
180.0,22.5,8e-07,0.02,0.0525,0.31258738,0.96601105,62.79973,40.23545
180.0,22.5,8e-07,0.02,0.1,0.3139502,0.9675975,63.101555,38.38094
180.0,22.5,1e-06,0.02,0.005,0.2870165,0.4648195,57.899433,44.74633
180.0,22.5,1e-06,0.02,0.0525,0.33336794,0.97171265,66.89504,33.935127
180.0,22.5,1e-06,0.02,0.1,0.33536804,0.9732991,67.58512,32.745857
180.0,22.5,1.2e-06,0.02,0.005,0.31499937,0.46610177,62.950294,42.706806
180.0,22.5,1.2e-06,0.02,0.0525,0.35993582,0.97511894,72.28258,28.73695
180.0,22.5,1.2e-06,0.02,0.1,0.36223412,0.9779091,73.05463,27.314514
180.0,22.5,8e-07,0.04,0.005,0.2544524,0.44151756,51.554375,58.327236
180.0,22.5,8e-07,0.04,0.0525,0.2700739,0.9397618,54.559364,42.82303
180.0,22.5,8e-07,0.04,0.1,0.2729852,0.9388276,55.112858,40.66641
180.0,22.5,1e-06,0.04,0.005,0.26315784,0.45048812,53.017334,46.109188
180.0,22.5,1e-06,0.04,0.0525,0.2982893,0.9484245,60.026257,35.919235
180.0,22.5,1e-06,0.04,0.1,0.3004427,0.94852626,60.59889,34.098248
180.0,22.5,1.2e-06,0.04,0.005,0.27957213,0.4517704,55.96957,43.3573
180.0,22.5,1.2e-06,0.04,0.0525,0.32918972,0.95513225,66.04243,29.34488
180.0,22.5,1.2e-06,0.04,0.1,0.33104622,0.9569752,66.492676,27.670399
180.0,22.5,8e-07,0.06,0.005,0.19573958,0.43771207,40.199017,71.43902
180.0,22.5,8e-07,0.06,0.0525,0.22186676,0.9189205,45.17784,49.24344
180.0,22.5,8e-07,0.06,0.1,0.22298397,0.9179863,45.413437,44.924244
180.0,22.5,1e-06,0.06,0.005,0.2205321,0.4428129,45.024036,56.068016
180.0,22.5,1e-06,0.06,0.0525,0.25590867,0.9309,51.961807,36.74063
180.0,22.5,1e-06,0.06,0.1,0.25697535,0.9310017,52.24049,34.354668
180.0,22.5,1.2e-06,0.06,0.005,0.25114143,0.4429707,50.559895,52.898796
180.0,22.5,1.2e-06,0.06,0.0525,0.27713457,0.936729,55.97087,29.792316
180.0,22.5,1.2e-06,0.06,0.1,0.27839243,0.93841255,56.242535,28.49762
180.0,22.5,8e-07,0.08,0.005,0.16709495,0.4216266,33.95784,97.95898
180.0,22.5,8e-07,0.08,0.0525,0.18377683,0.8854131,37.200924,51.256653
180.0,22.5,8e-07,0.08,0.1,0.1831005,0.8845645,37.232918,45.942623
180.0,22.5,1e-06,0.08,0.005,0.18826686,0.4268853,38.075912,80.975266
180.0,22.5,1e-06,0.08,0.0525,0.21039188,0.9045536,42.74074,36.537495
180.0,22.5,1e-06,0.08,0.1,0.21042135,0.90534246,42.73982,32.895603
180.0,22.5,1.2e-06,0.08,0.005,0.2091727,0.42676446,41.767952,77.48807
180.0,22.5,1.2e-06,0.08,0.0525,0.23195115,0.9143781,46.65448,33.364204
180.0,22.5,1.2e-06,0.08,0.1,0.23259975,0.91804063,46.921043,30.386421
180.0,22.5,8e-07,0.1,0.005,0.13879706,0.4231,28.51803,111.40211
180.0,22.5,8e-07,0.1,0.0525,0.1602009,0.8752906,32.62315,61.94886
180.0,22.5,8e-07,0.1,0.1,0.16715199,0.8750345,33.913177,57.82679
180.0,22.5,1e-06,0.1,0.005,0.15963115,0.42821535,32.58005,99.94501
180.0,22.5,1e-06,0.1,0.0525,0.17862038,0.89190835,36.402683,44.02222
180.0,22.5,1e-06,0.1,0.1,0.1838252,0.89213115,37.27503,40.604286
180.0,22.5,1.2e-06,0.1,0.005,0.1758261,0.42847645,35.48551,91.739494
180.0,22.5,1.2e-06,0.1,0.0525,0.19274981,0.8982581,38.93704,40.966637
180.0,22.5,1.2e-06,0.1,0.1,0.19857375,0.90000486,40.07687,38.716152
180.0,25.0,8e-07,0.02,0.005,0.27475554,0.45420986,55.19668,54.395428
180.0,25.0,8e-07,0.02,0.0525,0.33050415,0.9690283,66.35677,36.615047
180.0,25.0,8e-07,0.02,0.1,0.33118066,0.9697618,66.48619,35.03457
180.0,25.0,1e-06,0.02,0.005,0.29230446,0.4582185,58.870323,43.18869
180.0,25.0,1e-06,0.02,0.0525,0.34737435,0.97401375,69.602486,29.828348
180.0,25.0,1e-06,0.02,0.1,0.34712434,0.97547126,69.80574,28.831356
180.0,25.0,1.2e-06,0.02,0.005,0.31866834,0.45873746,63.76687,41.819645
180.0,25.0,1.2e-06,0.02,0.0525,0.36651587,0.9764298,73.80166,26.6528
180.0,25.0,1.2e-06,0.02,0.1,0.36722022,0.9779478,74.1599,25.886448
180.0,25.0,8e-07,0.04,0.005,0.25932822,0.43475002,52.44247,57.741817
180.0,25.0,8e-07,0.04,0.0525,0.28312856,0.9436196,57.063,39.64873
180.0,25.0,8e-07,0.04,0.1,0.28289047,0.9420716,56.925045,37.443535
180.0,25.0,1e-06,0.04,0.005,0.26578373,0.44372058,53.374516,45.908752
180.0,25.0,1e-06,0.04,0.0525,0.31089866,0.95111865,62.36235,32.324577
180.0,25.0,1e-06,0.04,0.1,0.30999646,0.95133066,62.25733,30.479006
180.0,25.0,1.2e-06,0.04,0.005,0.2791321,0.44423956,55.96653,43.246746
180.0,25.0,1.2e-06,0.04,0.0525,0.33107978,0.9564585,66.59366,27.705818
180.0,25.0,1.2e-06,0.04,0.1,0.33142832,0.9570293,66.826004,26.780252
180.0,25.0,8e-07,0.06,0.005,0.20257592,0.43094453,41.412586,70.30613
180.0,25.0,8e-07,0.06,0.0525,0.22757898,0.92269605,46.088074,46.180428
180.0,25.0,8e-07,0.06,0.1,0.22677608,0.92114806,45.93217,41.459896
180.0,25.0,1e-06,0.06,0.005,0.23344329,0.43604535,47.23764,55.896503
180.0,25.0,1e-06,0.06,0.0525,0.26601785,0.9330553,53.541573,33.24702
180.0,25.0,1e-06,0.06,0.1,0.26525816,0.9332673,53.442554,30.659225
180.0,25.0,1.2e-06,0.06,0.005,0.25917086,0.4356805,51.981537,52.989132
180.0,25.0,1.2e-06,0.06,0.0525,0.28155798,0.93884027,56.93782,28.426277
180.0,25.0,1.2e-06,0.06,0.1,0.28130788,0.93949497,57.01293,27.518423
180.0,25.0,8e-07,0.08,0.005,0.17724791,0.41492304,36.203163,92.10529
180.0,25.0,8e-07,0.08,0.0525,0.1883121,0.8935851,38.178314,48.38936
180.0,25.0,8e-07,0.08,0.1,0.18759015,0.89212275,38.090145,43.17129
180.0,25.0,1e-06,0.08,0.005,0.20566787,0.42018175,41.558407,76.52711
180.0,25.0,1e-06,0.08,0.0525,0.21976933,0.9107302,44.480606,33.776283
180.0,25.0,1e-06,0.08,0.1,0.21984696,0.9116293,44.38917,30.388887
180.0,25.0,1.2e-06,0.08,0.005,0.22704785,0.41953826,45.493313,73.89548
180.0,25.0,1.2e-06,0.08,0.0525,0.24498583,0.9188142,49.361534,31.814356
180.0,25.0,1.2e-06,0.08,0.1,0.24557304,0.92088884,49.58009,29.490171
180.0,25.0,8e-07,0.1,0.005,0.15330425,0.416738,31.477453,102.3417
180.0,25.0,8e-07,0.1,0.0525,0.16794205,0.88288,34.056435,53.73381
180.0,25.0,8e-07,0.1,0.1,0.17479937,0.8824187,35.21303,49.84951
180.0,25.0,1e-06,0.1,0.005,0.17124474,0.42185336,34.76281,89.52389
180.0,25.0,1e-06,0.1,0.0525,0.18424006,0.8960355,37.37057,39.78078
180.0,25.0,1e-06,0.1,0.1,0.18944487,0.8967771,38.139133,36.22436
180.0,25.0,1.2e-06,0.1,0.005,0.18619321,0.42118084,37.576263,83.28219
180.0,25.0,1.2e-06,0.1,0.0525,0.20249651,0.90119606,40.921795,38.40478
180.0,25.0,1.2e-06,0.1,0.1,0.20798263,0.9017635,42.00035,35.834873
200.0,15.0,8e-07,0.02,0.005,0.23569112,0.44685188,47.831158,80.654594
200.0,15.0,8e-07,0.02,0.0525,0.26440096,0.9495101,53.410126,54.719376
200.0,15.0,8e-07,0.02,0.1,0.26626977,0.9531947,53.518135,53.519993
200.0,15.0,1e-06,0.02,0.005,0.24976163,0.45103475,50.902203,66.235466
200.0,15.0,1e-06,0.02,0.0525,0.27916235,0.9535093,56.355034,47.63747
200.0,15.0,1e-06,0.02,0.1,0.28318438,0.9565183,56.8172,44.313786
200.0,15.0,1.2e-06,0.02,0.005,0.2691703,0.4512969,54.321575,63.21235
200.0,15.0,1.2e-06,0.02,0.0525,0.28287163,0.9553071,57.21096,42.272675
200.0,15.0,1.2e-06,0.02,0.1,0.28516322,0.9582266,57.445286,42.02436
200.0,15.0,8e-07,0.04,0.005,0.193727,0.42988095,39.519043,82.64804
200.0,15.0,8e-07,0.04,0.0525,0.22323301,0.92105913,45.344646,58.422993
200.0,15.0,8e-07,0.04,0.1,0.2264833,0.9221203,45.691216,55.629734
200.0,15.0,1e-06,0.04,0.005,0.21286058,0.43722558,43.17037,70.08921
200.0,15.0,1e-06,0.04,0.0525,0.24654403,0.93499076,49.86342,50.18943
200.0,15.0,1e-06,0.04,0.1,0.2528795,0.93399096,50.67092,44.545525
200.0,15.0,1.2e-06,0.04,0.005,0.21696259,0.43748772,44.40057,65.18377
200.0,15.0,1.2e-06,0.04,0.0525,0.25605252,0.9400009,52.101852,44.641003
200.0,15.0,1.2e-06,0.04,0.1,0.25934395,0.94004995,52.48987,43.163776
200.0,15.0,8e-07,0.06,0.005,0.15319741,0.4250126,31.472952,100.35242
200.0,15.0,8e-07,0.06,0.0525,0.17558615,0.8859135,35.683353,68.827354
200.0,15.0,8e-07,0.06,0.1,0.17682141,0.88712084,35.978214,66.12047
200.0,15.0,1e-06,0.06,0.005,0.18062596,0.4291607,37.07281,77.75907
200.0,15.0,1e-06,0.06,0.0525,0.20408508,0.90681744,41.378605,53.277943
200.0,15.0,1e-06,0.06,0.1,0.20742925,0.90622926,41.85671,47.799896
200.0,15.0,1.2e-06,0.06,0.005,0.1918445,0.43026274,38.940865,73.47634
200.0,15.0,1.2e-06,0.06,0.0525,0.21197549,0.91338676,42.68312,47.788628
200.0,15.0,1.2e-06,0.06,0.1,0.21634926,0.9148044,43.577625,46.767174
200.0,15.0,8e-07,0.08,0.005,0.13398835,0.40870756,27.699429,120.01417
200.0,15.0,8e-07,0.08,0.0525,0.14541969,0.8614661,29.60528,91.3947
200.0,15.0,8e-07,0.08,0.1,0.151263,0.8626735,30.885588,78.25215
200.0,15.0,1e-06,0.08,0.005,0.15055802,0.4114621,31.39478,108.363815
200.0,15.0,1e-06,0.08,0.0525,0.16314836,0.87947106,33.50234,62.226765
200.0,15.0,1e-06,0.08,0.1,0.16922715,0.8794843,34.557514,61.20543
200.0,15.0,1.2e-06,0.08,0.005,0.17194936,0.41228548,35.067463,75.86909
200.0,15.0,1.2e-06,0.08,0.0525,0.1899709,0.8905368,38.56805,54.572845
200.0,15.0,1.2e-06,0.08,0.1,0.19167916,0.8931149,38.899174,54.098827
200.0,15.0,8e-07,0.1,0.005,0.11096762,0.4091175,23.195108,119.955864
200.0,15.0,8e-07,0.1,0.0525,0.12416721,0.8392763,25.145336,114.690956
200.0,15.0,8e-07,0.1,0.1,0.13320784,0.8392345,27.041521,91.20781
200.0,15.0,1e-06,0.1,0.005,0.12070026,0.41172868,25.469072,116.21851
200.0,15.0,1e-06,0.1,0.0525,0.13522641,0.86021143,27.771423,107.756836
200.0,15.0,1e-06,0.1,0.1,0.14291662,0.85962397,29.112936,90.16039
200.0,15.0,1.2e-06,0.1,0.005,0.14957091,0.41296303,30.726624,107.12201
200.0,15.0,1.2e-06,0.1,0.0525,0.16331077,0.8724033,33.19381,76.54213
200.0,15.0,1.2e-06,0.1,0.1,0.16663045,0.8745521,33.81127,76.45095
200.0,17.5,8e-07,0.02,0.005,0.24071194,0.44439006,48.81862,76.657845
200.0,17.5,8e-07,0.02,0.0525,0.26689324,0.9589601,54.034363,49.53058
200.0,17.5,8e-07,0.02,0.1,0.2691231,0.96137077,54.072968,48.342983
200.0,17.5,1e-06,0.02,0.005,0.26393023,0.44857293,53.562847,62.100807
200.0,17.5,1e-06,0.02,0.0525,0.29400912,0.96529865,59.311405,43.00853
200.0,17.5,1e-06,0.02,0.1,0.29650268,0.96703374,59.556362,40.54651
200.0,17.5,1.2e-06,0.02,0.005,0.28488648,0.44854808,57.33854,58.57857
200.0,17.5,1.2e-06,0.02,0.0525,0.30356193,0.9652732,61.30593,40.918285
200.0,17.5,1.2e-06,0.02,0.1,0.30513573,0.9681328,61.640804,38.29539
200.0,17.5,8e-07,0.04,0.005,0.21226278,0.42770043,43.12629,80.25261
200.0,17.5,8e-07,0.04,0.0525,0.23561825,0.92811805,47.83716,53.366524
200.0,17.5,8e-07,0.04,0.1,0.23922959,0.92744845,48.01589,51.703983
200.0,17.5,1e-06,0.04,0.005,0.2528228,0.43504506,50.88528,67.68676
200.0,17.5,1e-06,0.04,0.0525,0.26985264,0.9419024,54.40246,46.22678
200.0,17.5,1e-06,0.04,0.1,0.27508032,0.94135493,55.04414,42.234337
200.0,17.5,1.2e-06,0.04,0.005,0.25672153,0.43481585,52.175884,61.287403
200.0,17.5,1.2e-06,0.04,0.0525,0.28518653,0.94595957,57.82233,41.254013
200.0,17.5,1.2e-06,0.04,0.1,0.28865656,0.94720227,58.395786,38.313587
200.0,17.5,8e-07,0.06,0.005,0.15640451,0.422423,32.475853,93.54311
200.0,17.5,8e-07,0.06,0.0525,0.18326433,0.90275395,37.514404,63.09208
200.0,17.5,8e-07,0.06,0.1,0.18371531,0.9022306,37.590683,61.565247
200.0,17.5,1e-06,0.06,0.005,0.18394436,0.42657116,37.842793,73.836395
200.0,17.5,1e-06,0.06,0.0525,0.2132203,0.92176163,43.33929,48.94954
200.0,17.5,1e-06,0.06,0.1,0.21349855,0.92162573,43.419113,44.733444
200.0,17.5,1.2e-06,0.06,0.005,0.19960509,0.42718184,40.545975,67.729645
200.0,17.5,1.2e-06,0.06,0.0525,0.22558977,0.9267687,45.391445,43.73671
200.0,17.5,1.2e-06,0.06,0.1,0.22818403,0.92937994,46.20543,40.90389
200.0,17.5,8e-07,0.08,0.005,0.13407463,0.4093521,27.63617,121.37471
200.0,17.5,8e-07,0.08,0.0525,0.15082735,0.87404287,30.7974,85.13077
200.0,17.5,8e-07,0.08,0.1,0.15088335,0.87351954,30.678175,72.62291
200.0,17.5,1e-06,0.08,0.005,0.15315536,0.41210663,31.526087,107.88878
200.0,17.5,1e-06,0.08,0.0525,0.17474988,0.8863181,35.714428,58.31323
200.0,17.5,1e-06,0.08,0.1,0.17452365,0.88678366,35.539608,56.25673
200.0,17.5,1.2e-06,0.08,0.005,0.17493066,0.41243866,35.372555,74.844894
200.0,17.5,1.2e-06,0.08,0.0525,0.20091093,0.90074056,40.70835,47.70284
200.0,17.5,1.2e-06,0.08,0.1,0.20103937,0.9052452,40.83369,45.219955
200.0,17.5,8e-07,0.1,0.005,0.11434053,0.40916792,23.883352,120.62718
200.0,17.5,8e-07,0.1,0.0525,0.13638535,0.8497414,27.693865,112.57469
200.0,17.5,8e-07,0.1,0.1,0.14821169,0.84948474,29.867098,87.65417
200.0,17.5,1e-06,0.1,0.005,0.12715094,0.4122364,26.445417,116.05367
200.0,17.5,1e-06,0.1,0.0525,0.15172194,0.8654076,30.956057,97.71888
200.0,17.5,1e-06,0.1,0.1,0.16167982,0.8656298,32.74417,76.12519
200.0,17.5,1.2e-06,0.1,0.005,0.14821793,0.4129794,30.284327,106.458405
200.0,17.5,1.2e-06,0.1,0.0525,0.17491932,0.8781797,35.473915,58.905975
200.0,17.5,1.2e-06,0.1,0.1,0.17744328,0.8809012,36.02004,54.594044
200.0,20.0,8e-07,0.02,0.005,0.25829095,0.4459718,51.976284,60.01448
200.0,20.0,8e-07,0.02,0.0525,0.29236406,0.96567935,58.817028,42.853737
200.0,20.0,8e-07,0.02,0.1,0.29396787,0.9678979,58.752747,41.6787
200.0,20.0,1e-06,0.02,0.005,0.2772934,0.45023668,55.957253,48.369915
200.0,20.0,1e-06,0.02,0.0525,0.32455677,0.97090393,65.14312,36.01513
200.0,20.0,1e-06,0.02,0.1,0.32710546,0.9724469,65.3167,34.987362
200.0,20.0,1.2e-06,0.02,0.005,0.29646006,0.45021182,59.38723,43.155373
200.0,20.0,1.2e-06,0.02,0.0525,0.3482461,0.9715203,69.90972,33.27894
200.0,20.0,1.2e-06,0.02,0.1,0.3504678,0.974457,70.27256,31.74943
200.0,20.0,8e-07,0.04,0.005,0.2201996,0.42900085,44.779583,63.53873
200.0,20.0,8e-07,0.04,0.0525,0.24657193,0.93391615,49.983242,45.043472
200.0,20.0,8e-07,0.04,0.1,0.24888426,0.9337035,49.995277,43.666275
200.0,20.0,1e-06,0.04,0.005,0.24953003,0.4364275,50.491226,52.476486
200.0,20.0,1e-06,0.04,0.0525,0.28097028,0.9472911,56.741776,36.573784
200.0,20.0,1e-06,0.04,0.1,0.28532875,0.94720054,57.2991,35.333847
200.0,20.0,1.2e-06,0.04,0.005,0.2617867,0.43640265,52.933823,46.576584
200.0,20.0,1.2e-06,0.04,0.0525,0.30160686,0.9508009,60.863506,33.350834
200.0,20.0,1.2e-06,0.04,0.1,0.30435917,0.95261127,61.385666,31.486107
200.0,20.0,8e-07,0.06,0.005,0.18716118,0.42420137,38.56031,86.017746
200.0,20.0,8e-07,0.06,0.0525,0.2102639,0.9060215,42.76947,50.233704
200.0,20.0,8e-07,0.06,0.1,0.21012197,0.9059551,42.58563,46.69211
200.0,20.0,1e-06,0.06,0.005,0.20860681,0.42870343,42.79641,62.336067
200.0,20.0,1e-06,0.06,0.0525,0.2350426,0.92174304,47.62974,40.488052
200.0,20.0,1e-06,0.06,0.1,0.23515773,0.92206407,47.531788,38.682632
200.0,20.0,1.2e-06,0.06,0.005,0.23566185,0.42918548,47.712646,56.16878
200.0,20.0,1.2e-06,0.06,0.0525,0.2525476,0.92691416,50.81054,36.765175
200.0,20.0,1.2e-06,0.06,0.1,0.25243273,0.92982376,50.945713,35.27973
200.0,20.0,8e-07,0.08,0.005,0.15788803,0.40932018,32.08257,107.8364
200.0,20.0,8e-07,0.08,0.0525,0.17221154,0.88084185,34.834858,56.482765
200.0,20.0,8e-07,0.08,0.1,0.17179762,0.8808611,34.734966,52.325367
200.0,20.0,1e-06,0.08,0.005,0.1752554,0.4122158,35.608776,87.04557
200.0,20.0,1e-06,0.08,0.0525,0.19667259,0.9015001,39.80469,42.09568
200.0,20.0,1e-06,0.08,0.1,0.19640622,0.90250826,39.637474,39.830654
200.0,20.0,1.2e-06,0.08,0.005,0.19639865,0.4124192,39.396378,81.85674
200.0,20.0,1.2e-06,0.08,0.0525,0.22034071,0.9101301,44.358414,38.994713
200.0,20.0,1.2e-06,0.08,0.1,0.22027233,0.91501874,44.560184,35.866974
200.0,20.0,8e-07,0.1,0.005,0.1296526,0.40869713,26.63984,109.42555
200.0,20.0,8e-07,0.1,0.0525,0.15006231,0.8562493,30.33181,83.77005
200.0,20.0,8e-07,0.1,0.1,0.16442212,0.85610783,33.005836,71.88606
200.0,20.0,1e-06,0.1,0.005,0.14056434,0.4119067,28.837336,107.66495
200.0,20.0,1e-06,0.1,0.0525,0.16270606,0.8748473,32.986835,65.00122
200.0,20.0,1e-06,0.1,0.1,0.1756272,0.8751847,35.28597,53.920403
200.0,20.0,1.2e-06,0.1,0.005,0.16161944,0.41309783,32.81308,115.19032
200.0,20.0,1.2e-06,0.1,0.0525,0.18535168,0.8881719,37.52151,46.6275
200.0,20.0,1.2e-06,0.1,0.1,0.19068222,0.89085007,38.647488,42.975254
200.0,22.5,8e-07,0.02,0.005,0.26496768,0.44615278,53.322395,53.81402
200.0,22.5,8e-07,0.02,0.0525,0.30898467,0.96621174,62.113586,39.625034
200.0,22.5,8e-07,0.02,0.1,0.31002122,0.9676519,62.201206,37.8204
200.0,22.5,1e-06,0.02,0.005,0.28339612,0.45033565,57.190857,45.13335
200.0,22.5,1e-06,0.02,0.0525,0.32974565,0.97158355,66.193184,34.276066
200.0,22.5,1e-06,0.02,0.1,0.33176,0.9727584,66.69523,33.430336
200.0,22.5,1.2e-06,0.02,0.005,0.31548157,0.4503108,63.101402,43.0833
200.0,22.5,1.2e-06,0.02,0.0525,0.36072305,0.9754717,72.49167,30.01497
200.0,22.5,1.2e-06,0.02,0.1,0.36241037,0.97785026,73.02905,28.88667
200.0,22.5,8e-07,0.04,0.005,0.25543636,0.42918184,51.695946,56.483135
200.0,22.5,8e-07,0.04,0.0525,0.27100453,0.9399625,54.762634,42.084255
200.0,22.5,8e-07,0.04,0.1,0.2727496,0.938882,54.953083,40.125492
200.0,22.5,1e-06,0.04,0.005,0.26432267,0.43652648,53.31199,46.410995
200.0,22.5,1e-06,0.04,0.0525,0.2994008,0.9482954,60.33135,35.62154
200.0,22.5,1e-06,0.04,0.1,0.3007285,0.9479856,60.567112,34.29207
200.0,22.5,1.2e-06,0.04,0.005,0.28041548,0.43650162,56.224197,43.370052
200.0,22.5,1.2e-06,0.04,0.0525,0.31812197,0.955485,63.950123,30.095978
200.0,22.5,1.2e-06,0.04,0.1,0.31852758,0.9569164,64.15073,28.751898
200.0,22.5,8e-07,0.06,0.005,0.19624647,0.42426667,40.289383,69.55612
200.0,22.5,8e-07,0.06,0.0525,0.22232033,0.917974,45.21537,48.504665
200.0,22.5,8e-07,0.06,0.1,0.22236232,0.91703975,45.208534,44.381504
200.0,22.5,1e-06,0.06,0.005,0.22121985,0.4287478,45.279224,56.352676
200.0,22.5,1e-06,0.06,0.0525,0.2565431,0.9304331,52.11289,36.442936
200.0,22.5,1e-06,0.06,0.1,0.2568751,0.93053484,52.17532,34.546665
200.0,22.5,1.2e-06,0.06,0.005,0.25181797,0.42928445,50.790745,52.8944
200.0,22.5,1.2e-06,0.06,0.0525,0.27806467,0.93732625,56.14888,30.543415
200.0,22.5,1.2e-06,0.06,0.1,0.2788508,0.9390098,56.44444,29.577293
200.0,22.5,8e-07,0.08,0.005,0.1663837,0.40938547,33.705627,100.14696
200.0,22.5,8e-07,0.08,0.0525,0.18452616,0.8844666,37.293243,50.942272
200.0,22.5,8e-07,0.08,0.1,0.18360035,0.883618,37.299435,45.824276
200.0,22.5,1e-06,0.08,0.005,0.18773647,0.41422915,37.988518,81.29082
200.0,22.5,1e-06,0.08,0.0525,0.21132207,0.9040867,42.84623,36.22941
200.0,22.5,1e-06,0.08,0.1,0.21144255,0.9048756,42.845684,33.07721
200.0,22.5,1.2e-06,0.08,0.005,0.20863113,0.41448715,41.671703,77.444984
200.0,22.5,1.2e-06,0.08,0.0525,0.23317704,0.9144387,46.915844,33.218067
200.0,22.5,1.2e-06,0.08,0.1,0.23417963,0.91810125,47.284286,30.568865
200.0,22.5,8e-07,0.1,0.005,0.13846137,0.409372,28.266493,114.03963
200.0,22.5,8e-07,0.1,0.0525,0.1630681,0.87448454,32.898727,61.527245
200.0,22.5,8e-07,0.1,0.1,0.1696787,0.8742285,34.162956,58.15669
200.0,22.5,1e-06,0.1,0.005,0.15947631,0.41452962,32.49332,100.376144
200.0,22.5,1e-06,0.1,0.0525,0.18154442,0.89152604,36.82,41.883244
200.0,22.5,1e-06,0.1,0.1,0.18674925,0.89174885,37.692722,39.168133
200.0,22.5,1.2e-06,0.1,0.005,0.17566009,0.4151986,35.383507,92.10801
200.0,22.5,1.2e-06,0.1,0.0525,0.19596955,0.8982836,39.475628,39.80752
200.0,22.5,1.2e-06,0.1,0.1,0.2020565,0.9000304,40.71734,37.79997
200.0,25.0,8e-07,0.02,0.005,0.2701411,0.43955177,54.36183,52.387928
200.0,25.0,8e-07,0.02,0.0525,0.32674095,0.969229,65.72931,36.591198
200.0,25.0,8e-07,0.02,0.1,0.32741746,0.9698162,65.744156,35.09968
200.0,25.0,1e-06,0.02,0.005,0.28325373,0.44373465,57.163925,43.994537
